Value,Class
0.089927623,0
84.79540953,0
188.641831,0
213.8415212,0
185.2003714,0
139.2040692,0
85.21466611,0
-4.024670997,0
-70.86468555,0
-102.6946302,0
-85.94106965,0
-46.93185218,0
29.9892522,0
77.35609235,0
125.8922857,0
147.7701045,0
121.6087189,0
48.57190903,0
-21.30746261,0
-99.0175143,0
-153.0172488,0
-157.5168481,0
-131.3666364,0
-62.35643489,0
32.78215681,0
144.4552007,0
210.2624568,0
250.0551071,0
240.8694469,0
196.6530961,0
106.7307455,0
23.3612039,0
-44.30407968,0
-62.85225209,0
-48.37861679,0
-2.618773993,0
43.55067351,0
122.4838029,0
174.9481039,0
155.0173551,0
137.2476108,0
89.30135492,0
-17.539643,0
-88.57274771,0
-140.9718123,0
-160.9057114,0
-94.96288302,0
-36.69573532,0
50.70024546,0
152.3923689,0
211.5163327,0
248.8246813,0
248.316285,0
184.0919753,0
105.7038885,0
38.0738233,0
-24.29272566,0
-75.95186707,0
-56.85813035,0
-13.48197851,0
53.37708799,0
91.41041253,0
126.3734672,0
138.8786405,0
125.6632199,0
56.37517027,0
-27.22076862,0
-100.2907789,0
-161.83725,0
-175.3083099,0
-141.637313,0
-68.67719076,0
36.86243874,0
113.6040861,0
194.9113202,0
210.6870888,0
208.4233294,0
133.1571197,0
81.23715548,0
-15.37069182,0
-68.59958389,0
-97.13405671,0
-110.332941,0
-78.69911075,0
4.801881093,0
58.9589032,0
104.6252232,0
127.2704484,0
55.33722333,0
18.89982672,0
-79.05148808,0
-144.9994541,0
-199.5595145,0
-214.8566296,0
-182.7631632,0
-113.3804725,0
-446.029225,1
67.38649983,0
132.9303536,0
181.1213215,0
140.1829256,0
105.6042403,0
34.36501435,0
-49.75769415,0
-121.1595337,0
-159.325149,0
-153.8833607,0
-115.5475039,0
-38.24653013,0
21.79725384,0
61.83069285,0
75.39687353,0
21.71558966,0
-35.39283504,0
-113.0407299,0
-186.34897,0
-235.3371929,0
-260.6633582,0
-215.5312648,0
-157.0804914,0
-62.28522951,0
47.34052907,0
97.10531516,0
131.7986733,0
124.4898914,0
68.53770527,0
-1.082720393,0
-79.25009286,0
-153.0744949,0
-169.0952197,0
-151.6637685,0
-138.5517289,0
-55.63415261,0
5.637983101,0
43.43611622,0
58.4219067,0
5.789478109,0
-7.439130041,0
-106.6659798,0
-173.2512279,0
-247.0105082,0
-237.5955573,0
-215.6742671,0
-127.3688228,0
-40.87702436,0
58.87600399,0
136.9770797,0
163.2400294,0
140.5674353,0
85.71574771,0
36.43665819,0
-31.9390281,0
-106.3127404,0
-145.8130311,0
-126.2978752,0
-84.54847262,0
-38.03174375,0
36.72626752,0
91.95503925,0
85.23293435,0
63.84129576,0
8.086583672,0
-71.41223247,0
-145.2496988,0
-197.3367713,0
-205.0143583,0
-186.3748322,0
-95.40025196,0
1.565504725,0
85.36902842,0
150.6331234,0
208.3460426,0
191.5561036,0
160.0417626,0
64.35897159,0
6.323192412,0
-74.16697405,0
-96.1299569,0
-78.69331542,0
-47.1713763,0
9.348916258,0
85.66804896,0
117.4790937,0
142.6636425,0
114.6854098,0
56.03250245,0
-37.4055244,0
-109.0718309,0
-146.8928945,0
-153.2129688,0
-122.3380073,0
-67.67467836,0
47.58183945,0
133.4049282,0
200.7798156,0
239.8145761,0
248.2181109,0
195.2631255,0
107.671272,0
30.00377124,0
-24.43399234,0
-67.55104168,0
-45.9801107,0
3.345599424,0
60.73984417,0
130.1864985,0
154.2596854,0
170.84045,0
135.7640109,0
85.20850531,0
-4.64414386,0
-72.91650521,0
-135.6120447,0
-146.4118196,0
-126.477853,0
-42.50772302,0
40.65738513,0
139.1537138,0
224.9248984,0
239.3258323,0
238.8819037,0
186.1336094,0
116.2501884,0
41.83030449,0
-35.06944938,0
-68.63188714,0
-49.32857275,0
-19.56323748,0
52.59142245,0
97.68282872,0
157.9564909,0
166.373292,0
128.6857738,0
56.42329906,0
-19.66761792,0
-104.3791736,0
-163.1701234,0
-165.2198881,0
-132.5751578,0
-60.92284874,0
7.414023475,0
121.7119163,0
185.6382583,0
214.8794361,0
201.1721847,0
155.4433628,0
80.59543276,0
-6.530578227,0
-70.59560924,0
-102.8633272,0
-104.2494139,0
-47.4821896,0
-6.424640025,0
57.25033964,0
85.43298942,0
111.1872806,0
72.28820116,0
5.494279201,0
-78.76044777,0
-159.2445521,0
-193.8914304,0
-225.4892009,0
-190.936269,0
-117.6849053,0
-42.01755486,0
93.97323293,0
128.223613,0
177.7707538,0
169.3166916,0
100.2101029,0
41.07358319,0
-50.89855177,0
-116.3181608,0
-173.1049777,0
-139.670629,0
-93.31403653,0
-34.13738512,0
22.859466,0
66.42546199,0
66.82374258,0
36.62773837,0
-29.15797428,0
-115.1748412,0
-195.9287066,0
-225.3458096,0
-252.3259811,0
-212.1994757,0
-156.1889078,0
-61.91726884,0
41.86063823,0
106.4850409,0
134.0396163,0
131.5256024,0
72.61544916,0
8.001616096,0
-78.37806896,0
